StartDate,EndDate,Status,Progress,Duration__in_seconds_,Finished,RecordedDate,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q_RecaptchaScore,Consent,DEMO1,DEMO2,DEMO3,DEMO4,DEMO5,Income,PoliticalOrientation,ATTN2,SAIL1,SAIL2,SAIL3,SAIL4,SAIL5,SAIL6,SAIL7,CRT1,CRT1scored,CRT2,CRT2scored,CRT3,CRT3scored,CRT4,CRT4scored,CRT5,CRT5scored,CRT6,CRT6scored,CRT7,CMQ1,CMQ2,CMQ3,CMQ4,CMQ5,NFU1,NFU2,NFU3,NFU4,SECS1,SECS2,SECS3,SECS4,SECS5,SECS6,SECS7,SECS8,SECS9,SECS10,SECS11,SECS12,GCBS1,GCBS2,GCBS3,GCBS4,GCBS5,GCBS6,GCBS7,GCBS8,GCBS9,GCBS10,GCBS11,GCBS12,GCBS13,GCBS14,GCBS15,CFI1,CFI2,CFI3,CFI4,CFI5,CFI6,CFI7,CFI8,CFI9,CFI10,CFI11,CFI12,CFI13,CFI14,CFI15,CFI16,CFI17,CFI18,CFI19,CFI20,FFNI1,FFNI2,FFNI3,FFNI4,FFNI5,FFNI6,FFNI7,FFNI8,FFNI9,FFNI10,FFNI11,FFNI12,FFNI13,FFNI14,FFNI15,FFNI16,FFNI17,FFNI18,FFNI19,FFNI20,FFNI21,FFNI22,FFNI23,FFNI24,FFNI25,FFNI26,FFNI27,FFNI28,FFNI29,FFNI30,FFNI31,FFNI32,FFNI33,FFNI34,FFNI35,FFNI36,FFNI37,FFNI38,FFNI39,FFNI40,FFNI41,FFNI42,FFNI43,FFNI44,FFNI45,FFNI46,FFNI47,FFNI48,FFNI49,FFNI50,FFNI51,FFNI52,FFNI53,FFNI54,FFNI55,FFNI56,FFNI57,FFNI58,FFNI59,FFNI60,DTI1,DTI2,DTI3,DTI4,DTI5,DTI6,DTI7,DTI8,DTI9,DTI10,DTI11,DTI12,DTI13,DTI14,DTI15,ATTN,NTBS1,NTBS2,NTBS3,NTBS4,NTBS5,NTBS6,NTBS7,NTBS8,NTBS9,NTBS10,LOC1,LOC2,LOC3,LOC4,ATTN3,SDO1,SDO2,SDO3,SDO4,aid,NTBS1r,NTBS3r,NTBS7r,SDO2r,SDO4r,CMQtotal,SAILtotal,NeedForUniqueness,GCBStotal,SECStotal,DichotomousThinking,NeedtoBelong,LOCint,LOCext,SDOtotal,ID,CFI2r,CFI4r,CFI7r,CFI9r,CFI11r,CFI17r,CFItotal,FFNI19r,FFNI27r,FFNI38r,FFNI_VN,Acclaim_Seeking,Arrogance,Authoritativeness,Distrust,Entitlement,Exhibitionism,Exploitativeness,Grandiose_Fantasies,Indifference,Lack_of_Empathy,Manipulativeness,Need_for_Admiration,Reactive_Anger,Shame,Thrill_Seeking,Total_FFNI,Vulnerable_Narcissism,Grandiose_Narcissism,PolRight,PolLeft,PolCentre,PolLeftRight,PolLeftMiddleRight,CRTmean
2/06/2024 7:46,2/06/2024 8:17,0,100,1867,1,2/06/2024 8:17,43.6055,-84.7796,anonymous,EN,0.899999976,1,46,Male,Wight,3,None,1,52,7,3,3,5,4,2,5,4,10,2,5,3,24,2,4,3,15,1,20,3,2,80,80,100,70,100,3,2,2,2,0,50,100,100,50,100,100,100,100,50,100,100,3,4,5,4,4,4,5,5,4,5,5,4,5,3,5,3,4,2,4,2,2,4,2,4,2,4,3,2,2,4,2,4,2,2,2,3,3,2,4,2,3,2,4,2,2,2,4,4,4,2,2,3,2,2,2,2,2,2,2,3,2,2,5,4,2,2,2,2,4,2,2,2,4,2,3,2,4,2,5,2,2,2,2,4,2,2,2,2,2,4,2,4,5,4,2,3,5,4,5,5,4,4,4,5,3,4,4,5,4,5,8,2,5,2,5,4,5,2,4,2,4,1,3,2,4,20,4,3,5,6,65c1567a-f4a7-d836-bf24-866806b7b2cb,4,4,4,5,2,86,26,9,65,79.16666667,64,41,4,6,16,238,2,2,2,2,2,2,44,4,4,2,49,2.25,2.5,2,4,2,2.25,2,2.5,2,3,2,4,4,4.25,2,163,4.083333333,2.375,0,0,1, ,0,2.285714286
2/06/2024 1:17,2/06/2024 1:41,0,100,1430,1,2/06/2024 1:41,41.6021,-93.6124,anonymous,EN,0.600000024,1,35,Female,White,2,Blue collar work,6,90,7,4,4,4,4,5,3,5,0.1,2,100,2,24,2,9,2,15,1,20,3,2,100,100,80,90,100,4,4,4,4,50,80,90,50,40,90,50,80,90,70,100,100,4,3,3,5,4,5,5,4,5,4,4,3,3,5,5,4,3,5,4,5,4,3,5,3,4,2,5,5,5,4,4,3,5,5,5,4,3,3,4,3,4,2,5,3,2,2,3,2,2,2,4,2,4,2,2,4,2,4,2,2,2,3,4,2,5,3,2,3,4,2,2,2,3,3,2,2,4,2,3,2,4,2,2,4,2,4,2,3,3,2,2,4,2,4,3,4,4,3,5,5,2,2,4,3,2,5,5,4,3,5,8,3,4,3,3,2,3,4,3,2,2,3,4,2,3,20,4,5,5,6,65c0fba9-4b63-d2c4-ff43-4e7c479b7393,3,3,2,3,2,94,29,16,62,74.16666667,56,27,7,5,14,129,3,2,3,3,4,3,83,4,3,3,35,3.75,2.25,3,4,2.25,3.5,2,3.75,2.75,2,2,3.5,2.5,2.75,3,172,2.916666667,2.854166667,1,0,0,1,2,2
2/08/2024 11:36,2/08/2024 12:09,0,100,1952,1,2/08/2024 12:09,28.2137,-82.6809,anonymous,EN,0.800000012,1,80,male,White,4,Business,6,99,7,5,4,5,4,4,5,4,10 cents,2,100,2,24,2,9,2,15,1,20,3,2,80,90,70,70,70,2,3,3,2,30,50,100,50,50,90,90,90,90,90,100,100,3,3,2,4,3,4,3,2,4,3,2,2,2,2,2,4,2,4,2,4,4,2,4,2,4,2,4,4,4,4,4,2,4,4,4,4,2,4,2,2,4,2,2,4,2,2,4,2,3,3,4,2,4,2,2,4,3,3,2,4,4,4,2,4,5,3,3,3,4,2,3,3,4,4,2,4,2,4,3,2,4,4,4,2,3,4,2,2,4,2,2,3,4,4,4,5,5,4,4,5,5,3,4,3,3,4,3,4,3,5,8,4,4,2,4,4,5,2,4,4,4,3,4,3,2,20,5,3,5,4,65c42f7e-8392-7bef-10bf-b96a595e0c76,2,4,4,5,4,76,31,10,41,77.5,60,39,7,5,19,333,4,4,4,4,4,4,80,4,2,2,37,3.75,2.75,3.75,3,2.25,3.75,2.5,2.25,3.5,2.5,3,2.75,3,3.5,3.5,183,3.083333333,3.041666667,1,0,0,1,2,2
2/06/2024 1:01,2/06/2024 1:25,0,100,1426,1,2/06/2024 1:25,40.1543,-79.8098,anonymous,EN,0.300000012,1,55,Female,White,4,Education,6,58,7,3,3,5,3,3,3,2,10,2,5,3,47,3,2,1,29,3,20,3,2,10,100,0,0,0,2,1,2,1,90,90,70,0,10,70,60,60,100,60,50,60,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,4,3,4,4,2,4,3,4,3,4,4,4,3,4,3,4,4,4,2,2,3,3,3,3,3,2,3,3,3,1,2,4,2,2,2,4,2,3,2,3,3,3,3,3,3,2,4,2,3,2,3,4,3,2,3,3,3,3,3,4,3,4,2,3,2,3,4,2,2,3,2,3,3,3,4,3,4,2,4,4,3,3,3,3,2,2,3,2,4,3,4,4,4,8,4,3,3,4,4,4,3,3,3,3,3,3,2,2,20,5,3,5,4,65c0f80e-19e7-e13f-87bf-516f00d8c631,2,3,3,5,4,22,22,6,16,60,48,32,6,4,19,86,2,3,4,3,3,3,72,4,3,3,38,2.5,2,3.25,3.75,2.75,2.25,3,2.5,3,3,3,3,2.5,4,2,170,3.166666667,2.75,0,0,1, ,0,2.428571429
2/06/2024 3:03,2/06/2024 3:30,0,100,1589,1,2/06/2024 3:30,34.0765,-117.628,anonymous,EN,0.600000024,1,31,Female,Mexican,4,B.A. in Education,9,50,7,5,5,4,5,5,5,4,10,2,100,2,24,2,12,1,30,2,20,3,2,70,80,70,40,50,3,2,3,3,70,80,70,50,30,50,80,80,50,40,80,80,4,2,2,5,3,4,3,2,3,2,4,2,4,3,2,4,4,2,4,4,4,4,2,4,3,4,4,3,3,4,2,4,4,4,4,3,2,3,4,3,4,1,1,2,1,2,4,2,4,1,3,2,3,3,1,3,1,2,2,2,2,3,2,4,2,4,2,3,4,2,2,2,4,3,2,2,4,2,4,2,4,2,2,4,2,3,2,1,2,1,2,4,2,4,2,4,4,5,4,4,2,2,3,2,2,4,4,4,4,5,8,3,3,2,4,4,4,2,4,4,4,3,4,2,3,20,4,5,6,7,65c11463-5970-4e4b-e85a-5914256c563d,3,4,4,3,1,62,33,11,45,63.33333333,53,38,7,5,14,195,2,2,2,2,2,2,59,3,3,2,39,3.5,2,2.75,3.75,2,3,1.5,1.5,2.25,1.5,2,3.75,2,4,1.75,149,3.25,2.291666667,0,0,1, ,0,2
2/06/2024 0:51,2/06/2024 1:07,0,100,979,1,2/06/2024 1:07,39.8771,-75.3235,anonymous,EN,0.899999976,1,68,male,white,2,none,3,4,7,5,6,6,4,5,5,1,0.1,2,100 minutes,2,24,2,12,1,30,2,20,3,2,100,100,80,100,100,3,4,3,4,100,50,50,0,100,0,50,100,50,50,100,100,5,5,1,5,5,5,5,3,5,5,1,3,5,5,5,3,1,5,1,5,5,1,5,1,3,1,5,5,5,5,5,1,5,5,5,4,1,3,3,1,4,1,1,5,1,1,1,1,1,3,4,1,3,5,1,3,1,1,5,3,1,5,1,1,3,3,1,3,3,1,1,1,5,5,3,5,1,1,1,3,3,1,3,3,1,4,1,1,5,5,1,5,1,1,3,6,6,1,6,6,6,4,5,6,3,5,6,3,5,6,8,1,3,5,5,3,3,5,1,1,1,5,5,1,3,20,5,7,1,7,65c0f55a-fc64-233b-a8f5-e3dbd0289323,5,1,1,1,1,96,32,14,63,62.5,74,24,10,4,8,46,5,5,5,5,5,5,96,1,1,1,16,3.5,1,3,2.5,1,3,1,1,5,3,2,2,1,1,3,132,1.333333333,2.416666667,0,1,0,0,1,2
2/06/2024 1:04,2/06/2024 1:40,0,100,2190,1,2/06/2024 1:40,42.6426,-84.5221,anonymous,EN,0.899999976,1,51,Female,White,4,Psychology,6,41,7,4,5,6,2,6,3,5,10,2,100,2,24,2,18,1,30,2,20,3,2,30,40,20,20,90,2,2,2,2,20,20,100,40,50,70,60,70,50,50,80,60,2,2,1,3,2,2,2,2,1,1,1,2,2,2,2,4,4,5,4,5,4,3,4,2,4,4,5,5,5,3,4,4,4,4,4,2,3,4,4,4,3,1,2,3,2,3,2,2,2,4,3,1,4,2,2,4,1,4,3,4,3,2,4,3,2,3,1,3,4,2,3,1,2,4,2,3,2,4,2,2,4,2,2,3,2,3,1,2,4,2,3,2,4,2,2,5,5,4,3,6,2,1,2,2,2,4,5,4,5,5,8,3,1,4,4,4,4,2,3,2,3,3,4,2,3,20,4,5,4,6,65c0f891-ba7e-3c42-d455-46c54a8cabaf,3,2,4,3,2,40,31,8,27,55.83333333,55,30,7,5,13,110,2,2,3,4,2,2,75,4,4,4,33,3,1.75,3.25,3.75,2.5,3.25,1,3,3.5,2.5,3,2.5,3.5,2.25,2.5,165,2.75,2.75,0,0,1, ,0,2
2/06/2024 0:59,2/06/2024 1:24,0,100,1533,1,2/06/2024 1:24,43.7886,-88.6436,anonymous,EN,0.899999976,1,69,male,indain,2,jeneral factory,6,9,7,4,5,4,4,5,4,3,10,2,8 and a half hours,1,24,2,18,1,30,2,20,3,2,40,10,30,40,60,2,1,1,2,60,20,70,50,30,70,50,80,30,60,70,30,3,3,3,4,4,4,3,3,4,3,3,3,4,2,3,4,2,4,3,4,3,2,3,4,4,2,4,2,3,3,3,4,4,4,4,4,2,3,3,2,3,2,4,3,2,2,2,2,3,3,3,4,3,4,2,3,2,2,4,3,3,4,2,2,2,3,3,2,4,2,2,3,4,2,4,2,2,2,2,2,3,3,4,4,2,4,2,4,3,4,3,2,2,4,2,4,5,3,4,4,4,4,4,4,4,4,5,5,2,3,8,3,3,4,4,3,2,4,3,2,2,3,4,3,4,20,4,4,4,4,65c0f76c-fd8a-f4b3-f465-a09fd86ce7b3,3,2,2,4,4,36,29,6,49,51.66666667,59,26,7,7,16,70,4,3,4,2,4,2,68,2,2,2,27,3.25,3,3,3.25,2,3,2.25,3,3,3.25,2.5,2,2,2.75,2.25,162,2.25,2.8125,0,1,0,0,1,1.857142857
2/06/2024 0:44,2/06/2024 1:05,0,100,1280,1,2/06/2024 1:05,32.8954,-105.948,anonymous,EN,0.5,1,58,Female,White,2,None,2,46,7,4,5,4,4,5,4,1,1,1,100,2,25,1,18,1,30,2,20,3,2,100,80,80,90,100,3,1,1,2,80,100,100,20,80,100,0,80,90,80,100,100,4,3,4,5,4,5,4,5,5,5,5,5,4,5,4,3,4,4,5,4,4,5,4,4,4,4,4,4,4,3,4,4,4,5,5,2,1,1,5,1,3,1,1,4,1,1,5,5,4,1,1,1,1,2,1,1,1,4,4,2,1,3,4,4,1,3,2,1,5,5,1,1,4,2,2,1,5,2,4,1,1,1,1,4,1,2,1,1,4,1,1,4,4,4,1,5,4,1,5,6,1,3,5,5,5,6,5,5,5,4,8,2,4,2,4,4,2,5,3,2,4,3,1,1,3,20,1,7,1,7,65c0f40b-185a-46c9-c1a8-6e72bada953a,4,4,1,1,1,90,27,7,67,77.5,65,32,4,4,4,23,2,1,1,2,2,2,66,4,3,2,48,1.75,1.25,1,4.5,2,1.75,1,2,3.5,1.5,1,4.25,3.75,4,1,137,4,1.854166667,0,0,1, ,0,1.714285714
2/06/2024 2:43,2/06/2024 3:07,0,100,1448,1,2/06/2024 3:07,42.4371,-71.7713,anonymous,EN,0.800000012,1,61,female,caucasian,2,general,7,100,7,4,4,5,4,6,5,6,10,2,100,2,24,2,2,1,30,2,20,3,2,100,100,100,70,100,2,2,2,2,0,100,60,90,20,100,100,100,70,30,100,100,5,5,1,5,5,5,5,2,5,5,2,5,3,5,5,3,3,4,2,4,4,1,4,2,3,2,4,4,4,4,4,2,4,4,4,2,1,3,2,2,3,1,1,3,2,2,2,1,3,1,1,1,4,3,2,2,1,1,4,2,2,4,1,4,2,1,2,3,3,1,1,1,5,3,2,2,2,2,2,1,1,1,2,3,1,3,1,1,4,2,2,2,2,3,2,4,4,3,3,4,1,1,1,1,1,4,4,4,3,4,8,4,2,4,4,4,2,2,3,3,2,3,3,2,1,20,4,5,5,7,65c10fc9-d872-30e8-daba-d90ccd28ec95,2,2,4,3,1,94,34,8,63,72.5,42,28,6,3,13,171,3,4,5,4,4,4,78,3,2,1,26,1.25,1.25,3,2.75,1.5,2.25,1,1,3.5,2,2,2,1.5,3,1.5,118,2.166666667,1.916666667,1,0,0,1,2,2
2/08/2024 11:38,2/08/2024 11:49,0,100,709,1,2/08/2024 11:49,30.3817,-89.0978,anonymous,EN,1,1,37,Female,Black,2,Consultant,2,0,7,6,6,6,6,6,6,6,1,1,24,1,242,2,2,1,30,2,20,3,2,100,100,100,100,100,5,5,5,5,0,100,0,100,100,0,0,0,100,100,100,0,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,8,5,5,5,5,5,5,5,5,5,5,5,5,5,5,20,1,1,1,1,65c4300c-6b5c-e4e2-03d1-ed680a3ff1ea,1,1,1,7,7,100,42,20,71,50,90,38,10,10,16,334,1,1,1,1,1,1,76,1,1,1,56,5,5,5,4,5,5,5,4,5,5,5,4,5,5,5,288,4.666666667,4.833333333,0,1,0,0,1,1.714285714
2/06/2024 3:01,2/06/2024 3:18,0,100,1016,1,2/06/2024 3:18,41.5382,-72.8008,anonymous,EN,0.400000006,1,26,Male,Caucasian,4,Accounting,5,7,7,4,4,6,5,4,3,6,10,2,100,2,24,2,3,1,30,2,20,3,2,70,90,60,40,0,3,4,3,3,80,10,20,10,90,20,50,50,80,90,80,20,3,2,2,2,2,1,1,1,2,1,1,1,2,1,1,3,4,5,4,2,5,4,3,4,5,4,5,3,4,4,5,2,5,5,4,2,1,2,4,2,4,1,4,2,2,4,2,1,4,4,2,1,1,1,1,4,2,4,1,2,4,4,1,4,1,4,1,1,4,4,2,4,2,3,2,4,4,4,4,5,4,4,1,5,2,5,1,2,3,2,2,5,2,4,4,5,5,2,6,6,2,5,4,6,2,5,6,4,5,2,8,4,4,5,5,4,5,4,5,4,5,3,4,4,2,20,1,7,1,6,65c11418-9359-1cd2-d63a-f7fe8658c283,2,1,2,1,2,52,32,13,23,50,65,37,7,6,5,194,2,2,2,2,2,4,72,5,2,4,37,3,1.75,1.25,4.5,2.25,3.75,2,3.5,2.25,2,3.5,3.25,2,4,3.5,170,3.083333333,2.770833333,0,1,0,0,1,2
2/06/2024 1:55,2/06/2024 2:16,0,100,1233,1,2/06/2024 2:16,34.024,-118.1965,anonymous,EN,0.600000024,1,30,Male,Latino,1,Cannabis,2,50,7,4,4,3,4,5,4,4,10,2,100 minutes,2,24,2,3,1,30,2,20,3,2,50,50,50,50,50,3,4,2,3,0,10,50,10,50,50,50,50,30,30,50,30,2,4,4,5,5,4,5,3,4,3,4,4,5,4,4,4,1,4,1,4,4,1,4,5,4,2,4,2,2,4,4,2,4,5,4,3,2,4,4,2,4,3,4,5,3,3,2,4,3,3,2,3,4,3,4,3,2,3,4,3,3,4,4,3,4,4,2,4,3,2,3,2,3,2,5,4,3,3,2,2,2,4,4,4,2,4,3,3,4,4,2,2,4,2,3,4,4,5,4,4,4,2,4,5,5,4,5,5,4,4,8,3,2,2,4,3,3,4,3,3,2,5,4,1,3,20,3,3,3,4,65c10470-a295-a2e6-3400-2461c5e5f396,3,4,2,5,4,50,28,12,60,34.16666667,63,29,9,4,15,159,5,5,5,1,4,4,77,3,2,3,34,2.75,2.75,4,3.5,2.5,3.5,2.5,3.25,3.75,3.75,3,2.25,3.75,2.5,3,187,2.833333333,3.1875,0,0,1, ,0,2
2/06/2024 1:41,2/06/2024 1:55,0,100,847,1,2/06/2024 1:55,42.4649,-83.3684,anonymous,EN,0.300000012,1,20,Female,White,3,Business Administration,2,80,7,2,4,4,3,4,4,3,10,2,100,2,24,2,4,3,30,2,20,3,2,40,80,60,20,70,3,3,2,2,10,50,100,100,30,80,100,100,70,50,100,80,3,4,1,5,1,2,4,4,1,1,2,1,2,2,3,5,2,5,4,5,2,2,4,5,2,2,4,4,4,4,4,2,4,4,4,2,4,4,3,2,4,2,1,4,2,4,4,4,5,2,2,4,5,4,4,4,4,2,2,2,4,3,1,4,4,2,2,5,5,2,4,3,4,2,5,4,4,1,4,2,2,2,5,4,2,4,3,2,2,2,4,5,2,2,4,6,5,4,5,4,2,2,2,3,4,4,4,4,4,5,8,2,4,2,4,4,3,2,4,5,4,5,4,3,2,20,2,5,4,6,65c1016d-add5-959a-23bd-b0e5193398a7,4,4,4,3,2,54,24,10,36,72.5,58,40,9,5,11,154,4,2,4,1,4,4,74,2,3,2,39,2,3,4.75,3.5,2.5,4,3,1.75,2.5,2.75,4,4,2,3.75,3,186,3.25,3.0625,1,0,0,1,2,2.285714286
2/06/2024 1:32,2/06/2024 1:44,0,100,748,1,2/06/2024 1:44,42.1955,-83.4894,anonymous,EN,1,1,42,Female,White,4,IT,11,82,7,4,4,4,5,5,4,3,10,2,100,2,1,1,9,2,30,2,20,3,2,80,80,80,60,60,3,3,3,3,80,70,90,60,30,60,80,80,90,70,80,90,3,4,3,4,4,4,3,3,3,4,3,3,3,4,4,4,2,5,2,4,4,2,4,2,4,1,4,5,4,4,5,2,4,4,4,4,2,2,3,2,2,3,1,4,3,2,1,2,2,2,3,3,2,2,2,2,2,3,4,2,2,4,2,2,2,2,2,3,4,2,2,3,4,3,3,3,2,3,2,2,3,3,2,4,2,2,2,2,4,3,2,2,2,2,2,4,4,3,4,5,2,2,4,2,3,4,3,4,4,5,8,4,2,4,3,3,2,4,2,2,2,3,4,3,3,20,4,2,6,3,65c0ff3e-2808-dc1c-e648-a888da994ed2,2,2,2,6,5,72,29,12,52,73.33333333,53,22,7,6,21,149,4,4,4,4,5,4,84,4,2,2,24,3,2.5,2.25,3.75,2,2,2.5,2,3.75,2.75,2.25,1.75,2.25,2,2,147,2,2.5625,1,0,0,1,2,2
2/06/2024 2:51,2/06/2024 3:17,0,100,1596,1,2/06/2024 3:17,45.052,-93.336,anonymous,EN,1,1,83,Male,American,4,Pharmacy,4,82,7,5,5,5,5,5,5,5,10,2,100,2,24,2,9,2,30,2,20,3,2,80,80,60,70,20,3,3,2,2,80,80,100,90,50,60,100,100,100,90,90,100,1,2,1,4,1,1,4,2,1,1,4,2,5,1,1,4,4,4,2,5,4,1,4,2,4,2,5,5,5,4,4,1,5,5,5,2,2,5,1,1,4,4,1,4,2,4,1,1,4,1,4,1,4,4,2,1,1,1,2,2,2,5,1,4,1,1,2,4,4,1,1,4,5,2,1,4,2,4,1,2,4,1,4,1,1,4,1,1,2,2,3,1,4,5,1,5,6,5,4,6,2,2,3,2,1,5,3,4,4,5,8,2,1,2,4,5,1,5,1,1,3,5,3,2,5,20,3,6,3,6,65c11178-5bf0-ed8a-82b8-70076c72e65b,4,4,1,2,2,62,35,10,31,86.66666667,57,25,8,7,10,183,2,4,5,4,4,5,87,2,1,1,29,2.75,1.5,4.25,2,1.25,2.5,2.5,1,2.5,1.75,3.25,1.25,2.5,3.5,1.25,135,2.416666667,2.208333333,1,0,0,1,2,2.142857143
2/06/2024 1:56,2/06/2024 2:15,0,100,1195,1,2/06/2024 2:15,39.7668,-86.4013,anonymous,EN,0.300000012,1,28,Male,White,4,Mathematics,12,72,7,5,4,4,5,5,5,2,0.1,2,20,1,24,2,E,1,30,2,20,3,2,40,60,30,40,60,3,4,3,4,40,60,70,30,50,30,80,70,80,70,100,90,2,4,4,4,2,2,3,2,3,3,4,2,3,3,3,4,2,4,2,4,4,1,4,3,3,2,4,4,4,4,4,2,4,4,4,5,2,4,2,2,4,1,2,3,2,3,2,1,3,3,4,3,4,4,2,4,3,2,2,2,3,4,2,3,4,4,2,3,2,2,4,3,4,4,2,3,2,2,2,3,4,3,4,3,2,5,3,1,3,3,3,3,3,3,3,4,5,4,5,5,3,3,4,3,2,5,5,4,4,5,8,4,4,3,5,4,4,1,4,3,3,3,4,3,2,20,3,5,3,4,65c104a7-9781-0b28-85bc-1b278ece1e82,2,3,5,3,4,46,30,14,44,64.16666667,61,37,7,5,13,160,4,4,5,3,4,4,79,2,2,2,28,4.25,2.5,3.75,2.25,2,4.25,2.5,1.75,3,2.25,3,2.25,2,2.75,3.25,167,2.333333333,2.895833333,0,0,1,1,0,1.857142857
2/06/2024 2:53,2/06/2024 4:36,0,100,6178,1,2/06/2024 4:36,41.022,-80.6659,anonymous,EN,0.899999976,1,65,male,white,5,Literature,9,43,7,5,5,5,5,4,5,5,10,2,100,2,7,1,9,2,31,1,20,3,2,40,70,20,60,100,3,4,4,3,10,30,100,50,20,0,20,30,50,20,40,30,4,2,3,3,3,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,5,4,4,4,3,4,4,3,4,4,4,3,4,4,4,3,4,3,2,4,3,5,3,4,4,3,4,2,4,3,2,3,4,2,4,3,5,4,4,4,4,4,4,2,3,3,4,3,3,4,4,4,4,4,4,4,4,3,4,3,2,4,2,4,3,3,4,4,4,4,5,2,1,4,2,2,4,4,4,3,5,8,4,3,3,4,4,3,2,4,4,4,4,4,1,3,20,2,4,4,4,65c11179-7458-a0da-5df5-07512e6c0d73,2,3,4,4,4,58,34,14,54,33.33333333,52,35,8,4,14,186,2,2,2,3,2,2,69,2,2,4,36,4.5,3.5,4,3.5,3.75,3.75,3.25,4,3.25,2.5,3.75,2.5,2.75,3.75,3.25,208,3,3.583333333,0,0,1, ,0,1.857142857
2/08/2024 11:53,2/08/2024 12:25,0,100,1928,1,2/08/2024 12:25,33.4743,-112.194,anonymous,EN,0.899999976,1,27,Female,Caucasian,3,Information Technology,3,10,7,4,5,6,3,5,5,4,10,2,100,2,24,2,3,1,45,1,20,3,2,80,70,10,30,0,2,2,1,2,80,50,40,30,90,50,0,0,60,50,20,20,4,1,2,3,1,1,1,2,4,1,2,1,3,2,1,3,4,5,3,5,4,4,5,2,5,3,5,4,5,4,4,1,4,4,4,3,2,2,3,1,5,2,4,2,1,2,3,2,5,2,3,2,2,3,1,4,1,4,2,1,3,4,4,4,3,4,1,3,3,1,4,2,3,2,2,3,4,3,4,3,3,1,2,4,1,5,1,3,2,1,3,5,3,4,3,4,4,4,5,3,2,1,4,2,2,5,5,5,2,2,8,2,3,2,4,4,3,3,4,4,3,3,4,3,2,20,1,7,2,7,65c432de-7ff5-39b6-990d-0b1c475df46d,4,4,3,1,1,38,32,7,29,40.83333333,50,36,7,5,5,347,2,3,2,4,3,5,80,3,2,3,43,3.25,1.5,2.25,3.25,1,4.5,1.5,3.5,2,1.25,2.75,3.5,3,4.25,2.75,161,3.583333333,2.458333333,0,1,0,0,1,1.857142857
2/08/2024 10:40,2/08/2024 11:16,0,100,2125,1,2/08/2024 11:16,41.7697,-87.6985,anonymous,EN,0.600000024,1,29,Female,Black,2,Ged,2,84,7,4,1,6,3,4,2,3,10,2,2 hrs,1,5,1,7,1,5,1,20,3,2,40,60,90,30,100,2,3,2,1,60,20,90,50,90,20,100,40,30,70,100,40,1,2,5,2,2,3,2,5,1,5,2,5,2,1,2,1,3,2,5,1,3,1,3,1,4,1,4,2,1,1,5,2,4,2,4,1,2,4,1,5,3,1,4,2,1,5,3,1,4,4,5,2,1,3,4,5,2,4,3,1,1,4,5,3,5,2,3,4,4,3,1,5,4,1,3,3,5,3,2,5,4,4,3,3,2,1,4,2,4,1,4,2,3,2,5,3,3,6,1,5,1,4,3,6,1,3,2,3,1,4,8,3,4,3,2,5,1,4,5,2,1,4,4,4,3,20,5,2,1,4,65c4226e-5797-e281-27b5-56d2c8fd5031,3,3,2,6,4,64,23,8,40,59.16666667,46,28,8,7,16,295,3,1,5,5,5,4,60,3,2,2,35,3,2.75,3,2.75,3.5,2.5,3,3,2.5,1.5,3.25,3,3,2.75,4.75,177,2.916666667,2.958333333,1,0,0,1,2,1.571428571
2/06/2024 1:22,2/06/2024 1:38,0,100,972,1,2/06/2024 1:38,39.8079,-86.0949,anonymous,EN,0.300000012,1,32,Female,White,2,High school education,2,31,7,5,4,4,4,6,5,6,2.1,1,100 minutes,2,28 days,1,26,1,50,1,20,3,2,90,100,80,70,90,3,2,3,4,50,30,100,90,100,30,10,40,40,90,100,20,3,5,4,3,4,5,2,4,3,4,5,4,3,4,5,3,4,5,5,4,4,3,4,5,2,4,5,4,5,4,2,5,4,3,4,3,1,2,5,2,4,1,4,1,2,2,4,4,5,3,4,2,1,2,1,5,1,4,1,3,2,4,1,5,3,4,1,2,5,1,2,2,1,3,1,2,3,2,5,2,5,1,2,5,2,4,1,4,1,2,1,5,2,4,2,3,2,3,5,2,2,6,4,6,3,5,5,6,3,2,8,1,4,2,5,4,2,5,4,5,5,3,4,2,4,20,1,7,1,7,65c0fcd5-1cc2-0110-15bc-7e3a3623ebbd,5,4,1,1,1,86,34,12,58,58.33333333,57,39,7,6,4,135,2,1,3,1,2,1,63,4,2,5,42,4,1.25,1.75,4.75,1.5,3.75,1.25,4.25,1.5,2,1.75,3.5,2.25,4.75,2.5,163,3.5,2.520833333,0,1,0,0,1,1.571428571
